"city","category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","敲我Ciao.O烘焙工作室","新北市新莊區明中街36號","https://www.facebook.com/CiaoCiaoO620/about/","敲我Ciao.O工作室","明中街36號","ChIJHQTv32-oQjQRg_0bXGCWzYQ","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","四婁cafeˊ","新北市土城區中央路三段126巷21號4樓","https://www.facebook.com/四婁Café-257342794995737/?modal=admin_todo_tour","四婁café場地租借｜僅接受預約制｜課程講座｜團體聚餐｜包廂｜咖啡廳","中央路三段126巷21號4 樓","ChIJcwvQWNccaDQR4iGBsWcqfkM","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Cafe Bastille 台大","台北市大安區溫州街91號","https://www.facebook.com/CafeBastilleT/","Cafe Bastille","溫州街91號","ChIJRfDt-IapQjQRUOPVFCgMI_0","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Moodie Cafe","新北市樹林區復興路41號","https://www.facebook.com/moodiecafe.2020/","Moodie Pâtisserie｜莯苖甜點工作室（暫停營業）","復興路41號","ChIJFaFsyrEdaDQRtCW2prYKeGQ","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","豐巢咖啡","115台北市南港區舊莊街一段3巷12弄6號","","豐巢咖啡-自家烘焙","舊莊街一段3巷12弄6號","ChIJSwbYEk-rQjQRSjVmlfBD6H8","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","暗角咖啡","台北市中正區廈門街1號","https://www.facebook.com/darkcornercafe/","dark corner cafe","108臺北市萬華區漢口街二段90巷8弄3號二樓","ChIJ3cWhcpupQjQR4-xsBLpSYEk","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","DoDidDone Coffee Research","台北市松山區民權東路三段103巷3號","https://www.facebook.com/dodiddonecoffeeresearch/","DoDidDone Coffee Research","105臺北市松山區健康路58巷3號","ChIJc-SY0-SrQjQR1lvw4yf0gNA","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","士林三號出口咖啡廳","台北市士林區福德路31-1號","https://www.facebook.com/Shilinexit3","士林三號出口咖啡廳","福德路31-1號","ChIJz6Q9H7uuQjQRMljepig5dzk","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","自在田","台北市文山區老泉街45巷27號","https://m.facebook.com/zizaitian","自在田貓空景觀咖啡廳/茶藝館/賞雞/老宅/景觀餐廳(ZiZaiTian: Maokong tea house & restaurants)","老泉街45巷27號","ChIJTfCcec4BaDQR3sxDArUr6RI","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","沐鴉咖啡","台北市中山區伊通街19巷8號","https://www.facebook.com/mooyacafe/","沐鴉咖啡","伊通街19巷8號","ChIJkXjaJWKpQjQRSySQyFxqq8c","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","卡瓦利義式咖啡館","台北市大安區永康街2巷5號","","卡瓦利咖啡館","112臺北市北投區大業路554號","ChIJQagX3rWvQjQR4nbvrzEx81k","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","G log 咖啡館","台北市大安區仁愛路三段31巷16號","","G Log Cafe","仁愛路三段31巷16號1樓","ChIJYYz1yH2pQjQR-zfUyPYGcPw","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","WhyWhy壞壞Cafe","台北市松山區八德路四段245巷32弄20號","https://www.facebook.com/WhyWhyCafe","WhyWhy壞壞Cafe","八德路四段245巷32弄20號","ChIJo7PjX3GrQjQRtLFzCMDjLmk","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","閃咖啡 Shiny Caf'e","111台北市士林區大南路288號","","閃咖啡 Shiny Caf'e","承德路四段278號","ChIJ6RRpSLeuQjQRT80aErM56W4","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Doffee 驢咖啡","新北市新莊區明中街1號","","Doffee","明中街1號","ChIJq2xWtG-oQjQRCcMomkA6W-A","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","TRIVOC","內湖區新湖ㄧ路143號","https://www.facebook.com/trivoc.2014/","Trivoc","新湖一路143號","ChIJORcjdISrQjQROIhG94Nethw","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","獺空間 Aotter Space","台北市松山區光復北路95號1F","https://www.facebook.com/aotter.space","獺空間 Aotter Space｜coffee shop｜共享空間出租｜場地租借｜活動場地｜粉絲應援｜講座｜會議｜錄音室｜會議室｜寵物友善","光復北路95號","ChIJ1WCx1hirQjQR-PyXB_RmpZc","",""
"taipei","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","愛上咖啡館A LOVING CAFE","台北市士林區中正路235巷47號","","愛上咖啡館","號 No, No. 47中正路235巷","ChIJTZ7eWaOuQjQRUDMML2_D1Ls","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","CHDC CHΛP Deco & Cuisine","台中市龍井區藝術街107巷21號","https://www.facebook.com/chdc.tw/","恰普慢燉料理小餐館 #寵物友善 CHΛP Deco & Cuisine (CHDC)","藝術街107巷21號","ChIJeYy4-YsVaTQRsm-KUQE4i_c","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Art a New","台中市西區精誠五街32號","https://www.facebook.com/aNew.Art/?fref=ts","Art aNew","精誠五街32號","ChIJ4fctAZs9aTQRXPCbcEi6yCU","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","弎六手做甜點工作室","台中市北屯區后庄路212號","https://www.facebook.com/No.36Loft/","弎六甜點","后庄路212號2樓","ChIJCSpU1bQXaTQRJO4jPM3Nf-g","",""
"taichung","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Okiedokie cafe","台中市西區華美西街一段52號","https://www.facebook.com/OkieDokie.Cafe/","OkieDokie Cafe X 歐氣堂","精誠十二街8號","ChIJxSUguZs9aTQR7rNCzP-EmA8","",""
