"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","六號貓洞","台中市北區南京東路2段13號","https://www.facebook.com/catlair6/","雜貓窩萬事屋","南京東路二段13號","ChIJvxiqTVo9aTQRZCMbUm8ziBY","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","伯朗咖啡館 (東海大學店)","台中市西屯區台灣大道四段1727號 東海大學圖書館1樓","","伯朗咖啡館 東海大學店","台灣大道四段1727號","ChIJFwKwMSA-aTQR4RsJy3SDKg8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","凱度高空咖啡","台中市西區台灣大道二段2號20樓","凱度高空咖啡館","凱度高空咖啡館","臺灣大道二段2號20樓","ChIJRX6xRHs9aTQRy0BUK2t_d-A","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","圈Charm直火烘豆所","台中市西區公益路115號","","圈 直火烘豆所","公益路115號","ChIJ0wl7efc9aTQRYNHK0U5jvAs","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","溪邊十三","台中市南屯區環中路五段200號","","十三咖啡（請走精誠南路右轉下來，如迷路請致電）（無甜點飲料只有單品黑咖啡）Cash only","環中路五段200號","ChIJDcAxqzk8aTQRzV3JAcu2WKM","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Now Place","台中市西屯區福上巷321-1號","https://www.facebook.com/Nowplace.fc/","Now.鬧brunch","福上巷321-1號","ChIJF7_0_PgXaTQRYknU8BpEkdQ","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","新銳咖啡國泰店","404台中市北區國泰街36號","","Wei Records Coffee 樂宇唱片","404臺中市北區國泰街36號","ChIJpYn7e04XaTQRLWhoOooLRkw","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Cafe PPM","台中市大里區自立路91號","https://www.facebook.com/CafePPM/","Cafe PPM","號 No, No. 91自立路","ChIJL9jMCMU8aTQRszXd30SwEKU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","目覺咖啡 trio店","台中市西區精誠七街1號","","mezamashikohi 目覺咖啡三店","精誠七街1號","ChIJGRsjX5o9aTQR_WhUgLfCYAw","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","慢水","台中市龍井區藝術南街五巷一號","https://www.facebook.com/pg/%E6%85%A2%E6%B0%B4-315590232549608/about/?ref=page_internal","FATE hair salon(東海/手刷染/挑染/漂髮 /一般染髮）","434臺中市龍井區藝術南街5巷一號","ChIJyS-nzdIVaTQR2VKRrqZQEWM","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","喝咖啡","台中市東興路一段29號","https://www.facebook.com/Living.tw/","南青山咖啡｜早午餐｜義大利麵｜披薩｜手作甜點｜活動包場","東興路一段29號","ChIJaf0Jq049aTQRRlodZ8aO-18","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Elk Cafe  路，鹿咖啡","412 台中市大里區環中東路五段628-1號","https://www.facebook.com/Elk-Cafe-%E8%B7%AF%E9%B9%BF%E5%92%96%E5%95%A1-117920325225006/","路，鹿咖啡 Elk Cafe","環中東路五段628-1號台灣 號","ChIJzSLx-Sc9aTQRjuNsiFDeNLI","",""
